Iteration	Posterior	Likelihood	Prior	alpha_morpho	extinction_rate	origin_time	psi	rates_morpho[1]	rates_morpho[2]	rates_morpho[3]	rates_morpho[4]	speciation_rate	t[1]	t[2]	t[3]	t[4]	t[5]	t[6]	t[7]	t[8]	t[9]	t[10]
1150	-330.8998	-192.2394	-138.6604	67304.1	0.0659277	2988.02	0.000277598	0.995105	0.998744	1.00125	1.0049	0.06464605	2972.757	2211.105	2309.678	2428.871	2539.76	2139.286	2407.091	2295.058	2253.784	2383.037
1160	-334.3651	-192.2394	-142.1257	675773.5	0.06810496	3056.032	0.0004899051	0.998454	0.999605	1.00039	1.00155	0.06915381	2961.117	2212.446	2328.447	2435.998	2523.614	2311.855	2391.053	2256.564	2338.578	2410.659
1170	-323.5029	-192.2394	-131.2634	147812.5	0.06495319	3045.894	0.0003029186	0.996696	0.999154	1.00084	1.00331	0.06512611	2968.422	2265.759	2347.699	2449.036	2521.035	2159.597	2394.126	2250.609	2325.579	2376.704
1180	-336.7574	-192.2394	-144.518	69811.39	0.06240678	3022.738	0.0001916681	0.995193	0.998767	1.00122	1.00481	0.05825247	2976.278	2231.207	2294.269	2427.347	2507.149	2141.397	2401.01	2250.022	2335.162	2399.766
1190	-337.6288	-192.2698	-145.359	905359.3	0.05948404	2990.454	0.0003017704	0.998664	0.999658	1.00034	1.00134	0.06020822	2959.488	2223.176	2291.811	2443.486	2520.379	2255.121	2402.448	2306.211	2285.195	2411.247
1200	-339.5162	-192.2394	-147.2767	324059.2	0.0676192	3093.407	0.0001344182	0.997768	0.999429	1.00057	1.00223	0.06996458	2956.894	2274.304	2297.089	2462.361	2522.979	2130.565	2403.753	2308.578	2280.388	2396.12
1210	-337.3935	-192.2394	-145.1541	291184.1	0.06584709	3041.52	0.0001983037	0.997645	0.999397	1.0006	1.00236	0.06608657	2962.33	2246.511	2347.293	2448.431	2542.298	2171.08	2396.469	2349.123	2253.041	2381.93
1220	-331.6545	-192.2394	-139.415	273908.6	0.06917008	3089.939	0.0001091157	0.997572	0.999379	1.00062	1.00243	0.06817863	2977.181	2230.446	2257.085	2469.846	2540.989	2129.16	2406.254	2355.072	2295.06	2416.518
1230	-324.8021	-192.2394	-132.5627	821607.9	0.06595237	3089.365	0.0006121243	0.998598	0.999641	1.00036	1.0014	0.0669706	2967.139	2219.597	2324.864	2437.439	2539.739	2137.604	2400.618	2285.802	2262.771	2389.463
1240	-323.7705	-192.2504	-131.5201	515679.2	0.06658593	2994.345	0.0004666511	0.99823	0.999547	1.00045	1.00177	0.06304484	2959.184	2265.986	2287.775	2425.099	2549.078	2210.594	2408.024	2299.836	2297.427	2408.479
1250	-329.8511	-192.2686	-137.5825	136609.2	0.06203277	3043.484	0.0009207196	0.996563	0.99912	1.00088	1.00344	0.06958824	2960.582	2214.772	2304.622	2428.767	2544.57	2297.751	2401.21	2310.5	2294.481	2423.102
1260	-325.7989	-192.2394	-133.5595	310760.3	0.05667706	3086.643	0.0004311196	0.997721	0.999417	1.00058	1.00228	0.05754429	2978.256	2249.528	2301.491	2455.809	2509.015	2182.621	2395.368	2291.343	2303.962	2407.016
1270	-322.3586	-192.2394	-130.1191	445415.7	0.06450816	3030.76	0.0002622449	0.998096	0.999513	1.00049	1.00191	0.0607112	2970.434	2215.769	2298.988	2426.078	2521.008	2136.658	2408.159	2251.35	2344.518	2402.579
1280	-324.5986	-192.2394	-132.3591	519911	0.05509619	2993.715	0.0006700247	0.998238	0.999549	1.00045	1.00176	0.05071051	2953.683	2239.597	2289.135	2437.69	2521.577	2305.322	2401.846	2354.947	2337.725	2375.563
1290	-333.9683	-192.2394	-141.7288	317943.4	0.05301465	2992.049	0.0004077866	0.997747	0.999423	1.00057	1.00226	0.04908663	2973.102	2225.893	2319.162	2440.467	2515.402	2194.411	2409.456	2341.555	2333.19	2393.58
1300	-325.5538	-192.2394	-133.3144	537501.7	0.05397093	3046.251	0.0005563693	0.998267	0.999557	1.00044	1.00173	0.05648312	2977.733	2264.113	2330.022	2430.125	2520.496	2155.161	2391.17	2288.247	2349.767	2414.984
1310	-329.7535	-192.2394	-137.5141	428227.3	0.04972992	3008.855	0.0003703574	0.998058	0.999503	1.0005	1.00194	0.0454613	2961.121	2262.669	2332.022	2433.783	2510.131	2214.941	2408.897	2306.042	2256.153	2414.875
1320	-328.5934	-192.2394	-136.3539	327188.4	0.04350367	3088.86	0.0005037132	0.997779	0.999432	1.00057	1.00222	0.0481911	2960.525	2260.498	2302.186	2464.293	2511.195	2126.969	2401.052	2301.142	2295.138	2406.362
1330	-330.9738	-192.3851	-138.5887	966834.1	0.04568754	3085.121	0.0004566531	0.998708	0.99967	1.00033	1.00129	0.04467357	2963.875	2270.683	2257.42	2428.378	2508.996	2154.515	2409.799	2261.284	2331.253	2421.196
1340	-321.337	-192.2437	-129.0933	794739	0.03833542	3079.794	0.0002035643	0.998575	0.999635	1.00036	1.00143	0.03870531	2970.511	2261.308	2332.813	2463.409	2549.847	2133.901	2393.219	2306.859	2315.902	2406.184
1350	-328.0231	-192.2616	-135.7614	720408.8	0.03002552	2999.77	0.000359105	0.998503	0.999617	1.00038	1.0015	0.03040043	2978.409	2258.548	2312.574	2452.79	2526.943	2132.656	2409.146	2271.945	2326.369	2418.61
1360	-335.0673	-192.2394	-142.8278	72257.2	0.03378451	2987.7	0.0004791264	0.995275	0.998788	1.0012	1.00473	0.03515269	2979.379	2246.373	2307.41	2458.242	2539.174	2214.46	2392.096	2337.356	2330.787	2395.019
1370	-325.5093	-192.2394	-133.2698	935249	0.03735916	3022.977	0.0004260694	0.998686	0.999664	1.00034	1.00131	0.03215407	2977.162	2247.528	2349.363	2462.328	2533.816	2151.367	2407.916	2367.5	2290.122	2386.564
1380	-322.8225	-192.3564	-130.466	422278.9	0.04184461	3084.704	0.0002776257	0.998045	0.9995	1.0005	1.00196	0.04294272	2967.211	2273.928	2253.585	2463.416	2515.505	2146.568	2400.926	2298.487	2258.277	2406.881
1390	-327.3496	-192.2406	-135.1089	45638.45	0.04413314	3065.564	0.0002852127	0.994056	0.998474	1.00151	1.00596	0.04627442	2977.038	2229.02	2282.384	2470.589	2521.389	2170.39	2397.175	2353.222	2339.022	2403.569
1400	-329.868	-192.2394	-137.6286	725492.4	0.04288353	3087.959	0.0002768754	0.998508	0.999618	1.00038	1.00149	0.04155451	2958.168	2254.243	2310.765	2463.051	2506.567	2137.735	2393.342	2281.418	2305.871	2385.834
1410	-328.7413	-192.2377	-136.5036	129211.2	0.04272351	3085.7	0.0002768754	0.996466	0.999095	1.0009	1.00354	0.04449965	2959.524	2271.209	2342.814	2430.485	2526.442	2190.473	2404.16	2311.951	2280.069	2410
1420	-330.4303	-192.2394	-138.1909	281393.2	0.04089144	3047.019	0.0005041744	0.997605	0.999387	1.00061	1.0024	0.03587151	2970.507	2261.51	2342.578	2453.264	2539.648	2132.517	2397.269	2337.515	2261.286	2421.458
1430	-323.7039	-192.2394	-131.4645	377046.2	0.03770035	3035.191	0.0004516502	0.997931	0.999471	1.00053	1.00207	0.04028765	2956.845	2240.514	2340.722	2445.651	2533.303	2144.059	2401.422	2266.051	2329.682	2378.286
1440	-321.7956	-192.2394	-129.5562	463660.3	0.03825213	2996.078	0.000564104	0.998134	0.999523	1.00048	1.00187	0.03964075	2961.381	2249.957	2281.853	2454.561	2522.857	2171.272	2405.021	2335.455	2266.446	2404.147
1450	-336.7884	-192.2394	-144.549	825739.6	0.03493151	3019.112	0.0002685579	0.998602	0.999642	1.00036	1.0014	0.03713354	2974.892	2245.326	2345.024	2427.745	2532.268	2138.341	2391.121	2265.356	2255.564	2387.322
1460	-330.3988	-192.2394	-138.1594	282440	0.03451232	2997.62	0.000284585	0.997609	0.999388	1.00061	1.00239	0.03093554	2972.835	2270.421	2251.608	2463.362	2509.09	2182.957	2398.28	2327.475	2339.829	2396.098
1470	-330.0892	-192.2394	-137.8497	459359.5	0.03155566	3084.725	0.000375285	0.998125	0.99952	1.00048	1.00188	0.03040037	2952.229	2218.048	2341.429	2433.568	2520.225	2159.795	2408.905	2263.058	2308.585	2411.385
1480	-331.1713	-192.2394	-138.9319	591302.6	0.03733662	2999.992	0.0002837146	0.998347	0.999577	1.00042	1.00165	0.03691623	2979.144	2236.489	2302.209	2474.816	2531.818	2149.342	2395.168	2364.299	2313.315	2394.742
1490	-325.4138	-192.284	-133.1298	192162.5	0.04060038	3031.428	0.0004910011	0.997102	0.999258	1.00074	1.0029	0.03629168	2954.887	2268.181	2274.089	2443.552	2511.943	2248.963	2401.323	2347.149	2284.498	2417.59
1500	-334.4505	-192.2403	-142.2101	722658	0.0371015	3085.389	0.0004910011	0.998505	0.999618	1.00038	1.0015	0.03882916	2972.493	2249.417	2322.185	2445.747	2518.438	2322.635	2405.315	2285.301	2269.017	2392.146
1510	-336.6412	-192.2394	-144.4018	349903.2	0.03527727	3090.464	0.000482088	0.997852	0.99945	1.00055	1.00215	0.03338723	2960.132	2262.038	2347.112	2443.344	2541.051	2312.768	2393.292	2346.761	2322.203	2390.649
1520	-333.8437	-192.2394	-141.6043	696903.2	0.03564029	3022.734	0.0002784291	0.998478	0.999611	1.00039	1.00152	0.03483715	2954.22	2244.342	2337.139	2444.638	2514.612	2163.399	2393.538	2332.351	2339.185	2390.144
1530	-331.536	-192.2394	-139.2965	925427.7	0.03239781	3006.593	0.0001740883	0.998679	0.999662	1.00034	1.00132	0.03258134	2967.586	2261.256	2306.615	2458.175	2519.943	2150.435	2406.209	2332.765	2334.476	2378.401
1540	-330.9183	-192.2427	-138.6756	141719.7	0.03095547	3018.176	0.00039209	0.996626	0.999136	1.00086	1.00338	0.02951922	2967.788	2261.39	2334.033	2440.021	2515.359	2137.342	2404.401	2316.789	2346.263	2415.539
1550	-325.7617	-192.2394	-133.5222	584787.7	0.03653803	2996.966	0.0004829739	0.998338	0.999575	1.00042	1.00166	0.03320169	2973.165	2263.908	2347.877	2438.656	2525.573	2159.318	2399.515	2315.155	2275.926	2403.075
1560	-330.7797	-192.2394	-138.5403	898900.9	0.03234255	3082.142	0.0004241933	0.99866	0.999657	1.00034	1.00134	0.03103091	2964.893	2233.072	2328.313	2446.984	2540.312	2186.271	2394.498	2333.357	2341.557	2402.471
1570	-323.7641	-192.2394	-131.5247	174879.5	0.02719994	3007.254	0.001027286	0.996962	0.999222	1.00077	1.00304	0.03059104	2950.039	2231.03	2333.816	2437.445	2509.788	2313.885	2403.995	2294.253	2335.722	2397.447
1580	-330.0307	-192.2394	-137.7913	502316.2	0.02329627	3077.37	0.0005694561	0.998207	0.999541	1.00046	1.00179	0.02818713	2954.616	2264.463	2342.852	2437.91	2518.359	2167.578	2390.197	2285.427	2300.203	2406.542
1590	-334.6623	-192.2394	-142.4228	948217.6	0.02995469	3025.947	0.0002185989	0.998695	0.999666	1.00033	1.00131	0.02845333	2959.09	2253.051	2294.916	2429.097	2509.013	2133.769	2403.526	2300.621	2291.361	2387.628
1600	-332.0316	-192.2394	-139.7922	966565	0.03321731	3077.016	0.0006004363	0.998707	0.999669	1.00033	1.00129	0.03069534	2972.27	2272.984	2317.323	2444.973	2543.016	2187.706	2409.608	2366.824	2312.355	2394.628
1610	-324.1106	-192.2393	-131.8713	465072.3	0.03161352	3010.456	0.0005514186	0.998137	0.999523	1.00048	1.00186	0.0292476	2975.076	2249.896	2330.968	2466.587	2528.131	2303.473	2393.683	2356.035	2264.189	2386.271
1620	-316.6637	-192.2417	-124.422	866380.6	0.03278134	2983.432	0.0007048617	0.998635	0.999651	1.00035	1.00137	0.03259027	2967.633	2239.54	2254.815	2433.191	2510.954	2135.458	2399.122	2298.397	2293.964	2414.08
1630	-336.2902	-192.2394	-144.0508	332608.3	0.02990393	3022.37	0.0002437051	0.997797	0.999436	1.00056	1.0022	0.03100922	2972.023	2237.382	2280.315	2446.493	2504.266	2150.829	2402.904	2322.959	2298.336	2395.712
1640	-321.491	-192.2394	-129.2515	202125.1	0.0333243	3016.572	0.0005270749	0.997174	0.999276	1.00072	1.00283	0.03326867	2961.897	2219.916	2312	2461.627	2545.402	2147.02	2400.638	2330.365	2343.745	2413.183
1650	-322.2576	-192.2394	-130.0181	246714.9	0.03340966	3065.109	0.0002347091	0.997442	0.999345	1.00065	1.00256	0.03495963	2971.616	2226.911	2332.73	2457.667	2507.331	2149.431	2400.483	2357.516	2330.251	2386.406
1660	-323.7832	-192.2394	-131.5438	871626.4	0.03274813	3071.284	0.0003759174	0.998639	0.999652	1.00035	1.00136	0.03418521	2974.934	2261.559	2301.681	2465.414	2512.549	2167.957	2399.633	2262.525	2279.834	2400.53
1670	-331.1467	-192.2394	-138.9073	454396	0.03732349	3047.778	0.0004146427	0.998115	0.999518	1.00048	1.00189	0.03711042	2955.322	2247.948	2300.975	2444.008	2523.648	2222.403	2395.211	2356.726	2251.481	2415.155
1680	-329.0673	-192.2394	-136.8278	501960.4	0.04326225	3042.594	0.0005347274	0.998206	0.999541	1.00046	1.00179	0.0400816	2975.569	2238.803	2312.518	2426.186	2547.958	2152.964	2395.681	2273.818	2284.947	2422.112
1690	-327.7687	-192.2394	-135.5293	76732.2	0.03884512	3025.264	0.000345478	0.995415	0.998824	1.00117	1.00459	0.03750785	2951.56	2249.203	2315.268	2452.834	2528.573	2125.851	2390.228	2358.213	2296.542	2376.731
1700	-321.3506	-192.2394	-129.1111	769034.6	0.03978883	2997.755	0.000503764	0.998551	0.999629	1.00037	1.00145	0.03548457	2967.957	2217.305	2306.378	2470.536	2514.368	2186.142	2397.621	2318.909	2323.023	2389.856
1710	-324.7094	-192.2394	-132.47	817533.1	0.03415328	3081.091	0.0003808263	0.998595	0.999641	1.00036	1.00141	0.0340873	2951.212	2270.037	2280.483	2457.492	2541.846	2143.687	2398.183	2351.09	2274.914	2419.66
1720	-329.0776	-192.2392	-136.8385	309587.5	0.03150788	2989.79	0.000702856	0.997716	0.999416	1.00058	1.00229	0.03547539	2970.532	2222.545	2298.973	2429.028	2545.503	2295.339	2393.414	2285.863	2272.53	2381.883
1730	-329.6135	-192.2394	-137.3741	827734.5	0.03389307	3022.768	0.0002216565	0.998603	0.999643	1.00036	1.0014	0.03605196	2963.423	2212.305	2337.49	2456.89	2508.782	2294.794	2395.196	2319.69	2307.953	2414.504
1740	-333.336	-192.2394	-141.0966	19050.06	0.03628231	3004.983	0.0003534675	0.990806	0.997633	1.00234	1.00922	0.03925039	2962.747	2249.922	2315.409	2473.017	2541.118	2145.953	2393.283	2288.542	2332.272	2402.463
1750	-313.0181	-192.2916	-120.7264	58679.83	0.03592529	3039.642	0.0008298614	0.994758	0.998655	1.00134	1.00525	0.03582816	2968.13	2247.798	2321.088	2449.557	2543.312	2211.298	2398.098	2330.926	2328.952	2405.752
1760	-323.1056	-192.2394	-130.8661	265590	0.03564665	2988.681	0.0005233439	0.997535	0.999369	1.00063	1.00247	0.03293775	2962.714	2218.461	2312.635	2442.96	2526.119	2160.83	2391.26	2277.885	2283.988	2391.779
1770	-333.4504	-192.2394	-141.211	472845.9	0.03177163	3039.38	0.0005130885	0.998152	0.999527	1.00047	1.00185	0.0313301	2968.739	2245.657	2293.097	2427.92	2541.508	2179.005	2401.2	2339.601	2333.385	2375.029
1780	-329.3786	-192.2394	-137.1392	912911.5	0.0322746	3095.966	0.000536079	0.99867	0.99966	1.00034	1.00133	0.03098143	2954.813	2272.039	2314.368	2454.947	2519.447	2171.849	2398.458	2331.727	2271.725	2406.659
1790	-331.9649	-192.2394	-139.7255	482428	0.03158307	3035.762	0.0003059322	0.998171	0.999532	1.00047	1.00183	0.02688024	2954.803	2273.678	2314.322	2461.886	2517.706	2134.612	2396.056	2330.62	2333.799	2379.073
1800	-327.5316	-192.2394	-135.2922	733516.2	0.0269354	3089.717	0.0002694428	0.998516	0.999621	1.00038	1.00148	0.02652893	2962.276	2267.777	2340.925	2459.205	2543.023	2151.17	2399.841	2287.128	2298.644	2396.116
1810	-330.1868	-192.2003	-137.9865	545277.7	0.02350281	2999.456	0.0002677923	0.998279	0.99956	1.00044	1.00172	0.02630587	2968.487	2215.737	2338.066	2440.423	2515.656	2220.276	2409.321	2368.541	2316.123	2381.119
1820	-330.8438	-192.2394	-138.6044	362176.3	0.02282212	2987.936	0.0004482006	0.997889	0.99946	1.00054	1.00211	0.02635212	2951.646	2274.42	2258.295	2426.15	2520.387	2134.37	2396.868	2316.424	2286.677	2420.094
1830	-325.6922	-192.2394	-133.4528	833724.8	0.02378268	3092.245	0.0006703118	0.998608	0.999644	1.00036	1.00139	0.02516023	2971.634	2264.554	2290.513	2438.667	2531.68	2145.949	2403.43	2337.849	2322.676	2420.011
1840	-318.1429	-192.2394	-125.9034	225396.2	0.02117524	3014.317	0.0008018273	0.997324	0.999315	1.00068	1.00268	0.0236939	2966.761	2229.946	2342.712	2447.337	2510.829	2130.57	2395.47	2314.902	2274.473	2422.164
1850	-336.9005	-192.2394	-144.661	79383.46	0.02148151	3094.197	0.0003606618	0.995492	0.998844	1.00115	1.00452	0.02205492	2979.933	2210.236	2347.277	2473.3	2525.218	2132.762	2394.889	2343.972	2250.506	2411.63
1860	-320.4391	-192.2469	-128.1922	230863	0.02163565	3008.675	0.0008286889	0.997356	0.999323	1.00067	1.00265	0.02119432	2960.1	2243.096	2285.391	2453.201	2514.316	2168.16	2393.558	2275.141	2327.217	2375.88
1870	-324.5329	-192.2394	-132.2935	232607.4	0.02321008	3024.281	0.0003968134	0.997366	0.999326	1.00067	1.00264	0.02171421	2960.799	2235.301	2294.038	2452.248	2525.079	2164.927	2392.045	2295.957	2319.274	2381.845
1880	-322.0928	-192.2413	-129.8515	467605.3	0.02361561	2999.06	0.000410587	0.998142	0.999525	1.00047	1.00186	0.02628825	2962.897	2274.545	2291.877	2428.06	2540.121	2175.354	2396.11	2278.65	2343.15	2405.144
1890	-337.2273	-192.2394	-144.9878	805482.7	0.03264127	3094.271	0.0004089034	0.998584	0.999638	1.00036	1.00142	0.02746064	2978.958	2264.719	2349.351	2433.534	2549.386	2207.886	2395.646	2355.233	2270.152	2403.74
1900	-331.3617	-192.2494	-139.1122	805482.7	0.02838978	3097.644	0.0004089034	0.998584	0.999638	1.00036	1.00142	0.03130889	2978.662	2262.818	2301.043	2472.32	2543.893	2196.93	2395.822	2271.341	2343.691	2384.663
1910	-328.635	-192.2394	-136.3955	183480	0.03145771	3028.122	0.0003877642	0.997034	0.99924	1.00076	1.00297	0.03179584	2975.828	2229.645	2315.146	2444.157	2502.796	2148.015	2394.711	2366.389	2349.312	2414.867
1920	-326.7959	-192.2394	-134.5565	869113.6	0.03408799	3000.886	0.0003877642	0.998637	0.999651	1.00035	1.00136	0.03363685	2959.832	2249.115	2306.468	2454.478	2531.28	2161.844	2397.246	2355.463	2298.778	2419.173
1930	-337.6053	-192.2394	-145.3659	46608.37	0.02988329	2995.299	0.0003679541	0.994118	0.99849	1.0015	1.00589	0.03248859	2979.297	2249.002	2256.634	2439.784	2501.045	2134.111	2408.22	2296.299	2317.284	2413.372
1940	-329.2013	-192.2392	-136.9621	582498	0.03126351	3044.601	0.0004218721	0.998335	0.999574	1.00042	1.00167	0.0322484	2976.702	2217.8	2330.072	2452.631	2542.389	2205.254	2409.222	2300.989	2298.251	2415.816
1950	-320.724	-192.2394	-128.4845	651307.9	0.03062399	3044.65	0.0004824555	0.998425	0.999597	1.0004	1.00158	0.03086783	2963.175	2248.992	2294.328	2470.225	2503.799	2265.637	2404.065	2351.552	2331.155	2394.491
1960	-337.1041	-192.2462	-144.8579	642095.6	0.02971416	3050.038	0.000396115	0.998414	0.999594	1.0004	1.00159	0.0279119	2974.067	2213.182	2336.624	2427.549	2527.525	2288.75	2396.417	2347.095	2254.484	2408.703
1970	-318.6944	-192.2394	-126.4549	666753	0.02778154	3008.393	0.0002978963	0.998444	0.999602	1.0004	1.00156	0.02868062	2973.019	2265.229	2271.716	2472.436	2535.409	2153.708	2407.944	2348.741	2300.218	2389.711
1980	-334.6873	-192.2394	-142.4478	582649.6	0.02957752	3097.54	0.0002885387	0.998335	0.999574	1.00042	1.00167	0.02379774	2959.938	2232.88	2318.44	2440.058	2536.776	2196.43	2396.778	2255.836	2260.377	2398.525
1990	-329.3871	-192.2394	-137.1477	60662.46	0.02652956	2982.713	0.0005649837	0.994844	0.998677	1.00131	1.00517	0.02661902	2953.795	2253.444	2287.202	2426.239	2515.9	2184.784	2395.642	2302.145	2310.055	2411.383
2000	-334.1632	-192.2394	-141.9238	93012.46	0.02346742	2986.598	0.0005537368	0.995835	0.998932	1.00106	1.00417	0.02352566	2960.2	2253.187	2256.125	2439.304	2522.585	2137.919	2403.932	2321.931	2329.762	2383.103
2010	-327.4581	-192.2439	-135.2142	916379.3	0.02462583	3010.294	0.0006785834	0.998672	0.999661	1.00034	1.00133	0.02351519	2966.75	2268.516	2262.718	2447.643	2533.898	2211.686	2409.885	2251.387	2341.502	2399.31
2020	-318.4206	-192.2408	-126.1799	385064.4	0.02208292	3037.51	0.0006785834	0.997952	0.999476	1.00052	1.00205	0.02358874	2979.897	2216.098	2265.726	2457.2	2539.079	2279.171	2395.27	2318.97	2349.302	2383.586
2030	-320.7754	-192.2751	-128.5002	735055.7	0.02246633	3087	0.0006785834	0.998518	0.999621	1.00038	1.00148	0.02325262	2961.261	2240.72	2285.495	2458.364	2548.627	2317.186	2407.394	2292.411	2314.221	2420.815
2040	-318.8985	-192.2399	-126.6586	793769.6	0.02480133	3072.152	0.000480698	0.998574	0.999635	1.00036	1.00143	0.02407956	2972.305	2257.645	2307.009	2446.199	2531.624	2215.232	2397.47	2278.55	2329.101	2415.405
2050	-337.8362	-192.2394	-145.5967	396355.5	0.01856068	3032.944	0.0007859751	0.997982	0.999484	1.00051	1.00202	0.02325324	2965.097	2237.753	2270.009	2429.352	2545.284	2165.215	2401.86	2335.191	2334.708	2401.982
2060	-326.7045	-192.2405	-134.464	853384.5	0.02022694	3042.818	0.0002358322	0.998624	0.999648	1.00035	1.00138	0.02110416	2953.53	2254.27	2259.077	2432.627	2543.973	2172.496	2391.11	2278.065	2338.836	2375.114
2070	-325.3783	-192.2394	-133.1388	188395.5	0.01889461	3002.076	0.0005826167	0.997073	0.99925	1.00075	1.00293	0.01741868	2962.437	2249.967	2277.493	2453.487	2527.597	2142.357	2408.015	2365.616	2312.741	2409.099
2080	-319.9367	-192.2394	-127.6973	918713.5	0.01783247	3001.036	0.0005826167	0.998674	0.999661	1.00034	1.00133	0.01680723	2956.945	2263.61	2333.076	2455.264	2532.254	2206.411	2391.27	2350.956	2314.69	2399.282
2090	-340.2343	-192.2394	-147.9949	531041.9	0.01809396	3063.917	0.0005232006	0.998256	0.999554	1.00044	1.00174	0.01941481	2964.835	2252.525	2299.551	2474.425	2501.812	2203.654	2402.143	2319.38	2307.485	2414.358
2100	-331.9866	-192.3066	-139.6799	781349.4	0.01725975	3039.379	0.0005698728	0.998562	0.999632	1.00037	1.00144	0.0219343	2976.06	2222.854	2303.744	2435.634	2543.923	2166.134	2391.343	2333.078	2298.092	2383.326
2110	-325.6427	-192.2394	-133.4032	157017.8	0.01753474	3036.419	0.0006408099	0.996794	0.999179	1.00082	1.00321	0.02161291	2959.827	2273.718	2291.232	2452.51	2510.474	2129.385	2401.174	2297.562	2273.382	2385.133
2120	-321.9336	-192.2394	-129.6942	820335.2	0.02110333	2980.048	0.0004256557	0.998597	0.999641	1.00036	1.0014	0.01878901	2976.593	2236.217	2317.893	2445.684	2541.068	2126.182	2390.729	2350.845	2270.629	2415.24
2130	-331.1931	-192.2394	-138.9536	327785.8	0.0181732	3091.584	0.0002897465	0.997781	0.999432	1.00057	1.00222	0.01625191	2967.823	2225.503	2333.816	2442.379	2501.905	2294.313	2390.374	2335.737	2296.439	2417.785
2140	-327.5825	-192.2394	-135.3431	39549.17	0.01714642	3078.929	0.0005225928	0.993616	0.99836	1.00163	1.0064	0.0182686	2962.746	2230.479	2256.134	2467.68	2542.761	2164.17	2391.643	2281.979	2321.363	2418.228
