Iteration	Posterior	Likelihood	Prior	alpha_morpho	extinction_rate	origin_time	psi	rates_morpho[1]	rates_morpho[2]	rates_morpho[3]	rates_morpho[4]	speciation_rate	t[1]	t[2]	t[3]	t[4]	t[5]	t[6]	t[7]	t[8]	t[9]	t[10]
3430	-333.5033	-192.2394	-141.2639	521202.7	0.17482	3013.216	0.000211981	0.99824	0.99955	1.00045	1.00176	0.1774103	2970.97	2227.167	2341.371	2472.059	2525.397	2137.586	2396.804	2322.798	2324.482	2388.977
3440	-330.3089	-192.2394	-138.0695	634580.4	0.1785853	3072.363	0.0002276134	0.998405	0.999592	1.00041	1.0016	0.1813301	2963.106	2272.213	2347.036	2436.139	2521.396	2166.678	2409.591	2335.889	2265.709	2406.552
3450	-327.9945	-192.2394	-135.7551	874748.8	0.186129	3042.857	0.0001939617	0.998641	0.999653	1.00035	1.00136	0.1859919	2972.116	2273.865	2323.115	2474.996	2517.618	2153.831	2401.034	2322.789	2308.957	2390.479
3460	-326.4683	-192.2394	-134.2288	826681.1	0.1858763	3012.407	0.0003570156	0.998602	0.999643	1.00036	1.0014	0.1829453	2958.194	2246.219	2347.263	2465.572	2540.503	2293.658	2400.213	2329.177	2335.756	2402.44
3470	-319.3802	-192.2394	-127.1408	93890.47	0.1843219	3003.782	0.0002844685	0.995855	0.998937	1.00106	1.00415	0.1847964	2956.933	2218.484	2269.282	2449.563	2532.159	2282.003	2409.391	2305.297	2295.095	2410.71
3480	-337.4907	-192.2394	-145.2512	466865.8	0.1878923	3005.938	0.0003370909	0.99814	0.999524	1.00047	1.00186	0.1876277	2961.627	2240.444	2307.304	2430.06	2535.882	2210.507	2390.337	2320.551	2345.349	2404.892
3490	-330.0112	-192.2394	-137.7718	281965.8	0.183157	2993.293	0.0004311616	0.997607	0.999388	1.00061	1.00239	0.1887417	2964.063	2240.462	2330.643	2458.241	2523.39	2307.666	2404.187	2362.637	2343.87	2384.132
3500	-330.5106	-192.2394	-138.2712	908156.9	0.1798945	2986.688	0.0002149147	0.998666	0.999659	1.00034	1.00133	0.1761674	2973.074	2217.761	2306.317	2471.296	2507.987	2314.364	2406.085	2300.784	2329.829	2388.549
3510	-322.7491	-192.2393	-130.5097	894400.2	0.1723376	2981.322	0.0001453609	0.998656	0.999656	1.00034	1.00134	0.1727735	2957.45	2221.263	2268.734	2432.199	2530.152	2136.171	2400.469	2306.829	2325.828	2420.244
3520	-334.7569	-192.2394	-142.5175	857993.1	0.1715384	3018.748	0.0001972911	0.998628	0.999649	1.00035	1.00137	0.1743623	2955.06	2218.433	2280.099	2428.394	2503.727	2304.584	2406.051	2368.85	2345.364	2407.719
3530	-326.9241	-192.2394	-134.6846	790321	0.1762202	3017.438	0.0001972911	0.998571	0.999634	1.00036	1.00143	0.1766239	2976.003	2257.514	2283.293	2461.734	2547.911	2138.833	2393.126	2284.034	2318.684	2377.35
3540	-333.3976	-192.2394	-141.1581	403903.4	0.1702169	3044.893	0.000194662	0.998001	0.999488	1.00051	1.002	0.1708491	2954.861	2236.759	2336.464	2430.207	2529.624	2189.003	2400.816	2275.099	2329.206	2390.052
3550	-327.9564	-192.2313	-135.7251	194990.6	0.1624136	3085.821	0.0002066256	0.997123	0.999263	1.00073	1.00288	0.1662862	2966.605	2258.237	2333.128	2472.392	2548.724	2290.464	2392.85	2299.179	2293.045	2410.128
3560	-324.3233	-192.6112	-131.7121	195742.6	0.1721942	2988.118	0.000157485	0.997128	0.999265	1.00073	1.00287	0.1719682	2956.335	2270.264	2280.233	2448.65	2509.015	2182.702	2402.132	2285.004	2321.736	2405.749
3570	-324.0071	-192.2394	-131.7676	127885.7	0.1806556	2987.048	0.0004932954	0.996448	0.99909	1.00091	1.00356	0.1753264	2955.246	2235.226	2282.02	2427.749	2506.102	2317.786	2397.425	2308.094	2344.292	2385.381
3580	-329.2023	-192.2394	-136.9628	722274.8	0.1736863	3097.813	0.000237078	0.998505	0.999618	1.00038	1.0015	0.1726949	2959.846	2228.722	2342.147	2437.203	2524.814	2160.861	2409.384	2328.453	2285.89	2400.133
3590	-335.2202	-192.2394	-142.9807	160559.2	0.1731228	3067.324	0.0001502393	0.99683	0.999188	1.00081	1.00317	0.171768	2953.536	2269.221	2273.16	2460.931	2511.043	2214.483	2395.455	2253.135	2263.394	2412.129
3600	-331.9801	-192.2394	-139.7407	930734.9	0.1623744	3057.925	0.0001362777	0.998683	0.999663	1.00034	1.00132	0.1650912	2968.702	2243.621	2257.078	2449.534	2527.053	2205.39	2396.597	2365.755	2348.029	2404.187
3610	-340.3945	-192.2515	-148.143	123355.6	0.1697286	3059.259	0.0003370193	0.996383	0.999073	1.00092	1.00362	0.1709636	2966.944	2243.355	2335.358	2474.568	2520.641	2197.743	2403.208	2317.984	2320.61	2412.79
3620	-330.0906	-192.2394	-137.8511	175721.4	0.1710349	3079.501	0.0001822443	0.996969	0.999224	1.00077	1.00303	0.1690048	2950.252	2246.478	2253.06	2464.754	2500.367	2126.144	2399.944	2333.035	2335.487	2392.066
3630	-331.7195	-192.2394	-139.4801	881573.8	0.1766067	3056.085	0.0002725178	0.998647	0.999654	1.00035	1.00135	0.1712205	2954.969	2249.251	2329.458	2462.696	2506.279	2130.965	2405.416	2364.454	2287.518	2415.076
3640	-332.5286	-192.2394	-140.2892	369648.7	0.1765505	3045.69	0.0001005786	0.99791	0.999465	1.00053	1.00209	0.1760174	2952.532	2239.642	2313.122	2451.6	2538.276	2180.128	2405.014	2279.669	2302.291	2424.433
3650	-337.9265	-192.2394	-145.687	540773	0.175394	3060.061	0.0001760573	0.998272	0.999558	1.00044	1.00173	0.1726231	2961.777	2249.523	2299.249	2462.658	2537.789	2125.98	2405.6	2306.281	2317.302	2398.671
3660	-332.5318	-192.2394	-140.2923	896082	0.1681473	2981.883	0.0002251167	0.998658	0.999657	1.00034	1.00134	0.1661342	2976.535	2264.861	2262.075	2471.986	2533.861	2126.052	2402.636	2261.028	2255.774	2409.776
3670	-331.8833	-192.2394	-139.6439	794588	0.1668364	3086.626	0.0002753795	0.998574	0.999635	1.00036	1.00143	0.1615407	2978.99	2235.801	2301.365	2471.733	2517.245	2188.431	2404.651	2332.961	2306.348	2406.906
3680	-337.728	-192.2394	-145.4885	567159.7	0.1627769	3061.593	0.0001819085	0.998313	0.999568	1.00043	1.00169	0.163554	2965.645	2222.944	2258.698	2426.479	2532.645	2318.258	2390.724	2312.538	2330.149	2385.558
3690	-335.3009	-192.2394	-143.0615	690142.5	0.1625628	3049.786	0.0002174827	0.99847	0.999609	1.00039	1.00153	0.1608869	2979.062	2257.61	2347.888	2426.01	2546.281	2151.891	2393.702	2347.781	2252.449	2408.656
3700	-332.1418	-192.2394	-139.9024	727065	0.1642937	3044.733	0.0001552275	0.99851	0.999619	1.00038	1.00149	0.1639097	2960.081	2249.308	2280.088	2463.989	2527.971	2125.64	2403.469	2347.466	2272.563	2407.422
3710	-334.7657	-192.2394	-142.5263	604998	0.1600478	3094.988	0.0003500579	0.998366	0.999582	1.00042	1.00163	0.1588715	2959.762	2250.618	2258.025	2435.402	2538.601	2151.829	2404.54	2341.24	2329.253	2418.393
3720	-341.4296	-192.2394	-149.1901	723554.1	0.1606742	3045.827	7.37921e-05	0.998506	0.999618	1.00038	1.00149	0.1560971	2951.585	2269.65	2263.952	2460.762	2526.733	2127.328	2392.339	2316.839	2347.819	2400.647
3730	-329.3211	-192.2394	-137.0817	148175.8	0.1570383	2990.444	0.0001572856	0.9967	0.999155	1.00084	1.0033	0.1589912	2957.452	2260.053	2345.967	2469.641	2530.543	2130.834	2406.653	2339.105	2305.351	2384.705
3740	-331.1471	-192.2394	-138.9077	265875.2	0.150096	3000.854	0.0003071448	0.997536	0.999369	1.00063	1.00247	0.1515136	2963.505	2218.888	2276.214	2434.266	2500.036	2300.95	2407.405	2346.294	2277.35	2404.489
3750	-332.2425	-192.2394	-140.0031	955789.5	0.1533924	3099.134	0.0002110714	0.9987	0.999668	1.00033	1.0013	0.1515918	2952.275	2270.26	2349.041	2444.438	2513.992	2173.112	2402.193	2289.141	2290.248	2380.314
3760	-331.688	-192.2394	-139.4486	117631	0.1611692	3075.106	0.0001190358	0.996296	0.999051	1.00094	1.00371	0.160299	2979.938	2250.069	2327.7	2445.531	2521.365	2160.871	2401.641	2355.672	2320.226	2383.881
3770	-329.5258	-192.2394	-137.2863	248391.6	0.1542476	3005.593	0.0003317212	0.997451	0.999347	1.00065	1.00255	0.1550809	2951.311	2252.035	2346.875	2431.317	2517.509	2296.753	2391.394	2319.321	2309.18	2421.597
3780	-328.939	-192.2395	-136.6995	869391.8	0.1492072	3043.384	0.0001946805	0.998637	0.999651	1.00035	1.00136	0.1508882	2956.82	2272.128	2262.953	2430.497	2513.1	2146.278	2409.006	2294.916	2344.022	2407.948
3790	-334.6122	-192.2394	-142.3727	739486.2	0.149122	3026.755	0.0001777786	0.998522	0.999622	1.00038	1.00148	0.1533127	2951.692	2241.32	2322.078	2438.051	2541.722	2126.003	2391.572	2350.144	2309.001	2388.326
3800	-334.2695	-192.2394	-142.0301	948884.6	0.1500415	3004.949	0.0001912501	0.998695	0.999666	1.00033	1.00131	0.1493612	2975.449	2214.153	2325.773	2440.846	2510.672	2278.586	2391.926	2325.059	2314.638	2412.192
3810	-334.5541	-192.2394	-142.3147	823175.1	0.1539245	3025.847	0.000121576	0.998599	0.999642	1.00036	1.0014	0.1542217	2967.707	2265.825	2313.478	2447.004	2541.81	2141.8	2402.57	2281.611	2311.504	2398.723
3820	-323.8485	-192.2394	-131.609	519019.8	0.1498866	3017.502	0.0003227154	0.998236	0.999549	1.00045	1.00176	0.1537933	2955.742	2231.136	2338.635	2433.51	2523.551	2135.169	2392.52	2262.438	2308.023	2377.147
3830	-322.172	-192.2394	-129.9325	2841.898	0.1598157	3056.822	0.0002284688	0.976258	0.99381	1.00599	1.02394	0.1583382	2955.856	2274.83	2282.196	2461.552	2525.935	2172.625	2398.195	2266.991	2289.586	2419.84
3840	-331.9312	-192.2394	-139.6918	784114.2	0.1620834	3058.278	0.0002129282	0.998565	0.999633	1.00037	1.00144	0.158686	2952.357	2220.06	2290.954	2437.666	2528.804	2259.211	2394.886	2352.28	2289.935	2402.437
3850	-328.819	-192.2394	-136.5795	328342.3	0.1615904	3030.733	0.0001725141	0.997783	0.999433	1.00057	1.00222	0.1684035	2966.11	2260.999	2322.973	2469.768	2511.306	2130.753	2396.476	2335.222	2321.912	2398.601
3860	-334.1782	-192.2394	-141.9388	262809.7	0.1743264	3073.006	0.0001709567	0.997522	0.999366	1.00063	1.00248	0.170021	2961.429	2212.896	2347.63	2457.587	2501.976	2315.221	2391.653	2300.242	2344.718	2385.373
3870	-333.3383	-192.2394	-141.0988	884863.9	0.1773379	3021.243	0.0001619955	0.998649	0.999655	1.00034	1.00135	0.1772754	2977.641	2226.861	2286.923	2458.108	2528.884	2294.164	2409.625	2335.192	2320.29	2419.483
3880	-335.409	-192.2394	-143.1696	20700.94	0.1753775	3042.237	0.0001674761	0.991179	0.99773	1.00224	1.00885	0.1809616	2956.271	2213.688	2330.582	2433.668	2541.297	2278.34	2398.282	2364.694	2320.301	2395.716
3890	-327.4594	-192.2394	-135.2199	351391.5	0.1706657	2998.015	0.0001455062	0.997857	0.999451	1.00055	1.00215	0.1709219	2967.339	2261.808	2253.435	2472.576	2533.699	2136.644	2400.56	2356.065	2318.293	2380.139
3900	-326.157	-192.2394	-133.9175	554823.3	0.178813	3010.151	0.0001829807	0.998294	0.999564	1.00044	1.00171	0.178324	2963.655	2265.696	2311.029	2451.297	2542.206	2163.256	2393.169	2312.244	2264.218	2414.824
3910	-328.2441	-192.2394	-136.0046	906938.4	0.1651579	3070.351	0.0002411985	0.998666	0.999659	1.00034	1.00134	0.164423	2965.952	2255.02	2334.654	2470.68	2503.422	2178.375	2402.344	2277.573	2280.699	2419.464
3920	-336.5049	-192.2394	-144.2654	700536.7	0.1539704	3042.231	0.000266083	0.998482	0.999612	1.00039	1.00152	0.1521941	2970.494	2219.475	2322.73	2471.599	2512.671	2178.815	2396.76	2334.238	2283.436	2385.092
3930	-327.4071	-192.2394	-135.1677	909910.8	0.1561568	3073.605	0.0002758513	0.998668	0.999659	1.00034	1.00133	0.1498551	2974.959	2219.02	2250.31	2470.664	2520.929	2157.428	2394.403	2347.689	2322.179	2408.015
3940	-325.1942	-192.2402	-132.9541	146801.4	0.1528858	3055.586	0.0004383286	0.996684	0.999151	1.00085	1.00332	0.1565208	2974.285	2258.983	2257.261	2450.179	2516.368	2242.338	2390.83	2278.638	2317.554	2385.968
3950	-329.597	-192.2395	-137.3575	30963.18	0.1508898	3025.848	0.000240491	0.992786	0.998146	1.00184	1.00723	0.1496124	2970.888	2246.433	2347.494	2468.057	2548.242	2323.891	2396.799	2349.134	2331.627	2396.811
3960	-325.8736	-192.2394	-133.6342	523986.9	0.1478194	3009.84	0.0002046535	0.998245	0.999551	1.00045	1.00176	0.1502147	2973.783	2255.356	2279.476	2434.619	2539.034	2179.732	2405.441	2320.981	2295.956	2386.419
3970	-328.5853	-192.2396	-136.3457	692939	0.1553233	3054.207	0.0001819343	0.998473	0.99961	1.00039	1.00153	0.1562043	2971.459	2215.893	2304.875	2437.498	2507.999	2291.126	2391.595	2308.419	2343.015	2411.968
3980	-323.7892	-192.2394	-131.5497	417905	0.1624281	3076.037	0.0003474029	0.998034	0.999497	1.0005	1.00197	0.1638031	2970.563	2213.06	2280.415	2448.36	2525.16	2179.201	2398.355	2283.951	2343.545	2422.957
3990	-331.4451	-192.2394	-139.2056	832573.3	0.1665553	3002.2	0.0001649029	0.998607	0.999644	1.00036	1.00139	0.1633612	2967.321	2264.814	2277.36	2464.902	2511.197	2166.325	2405.143	2366.574	2315.078	2384.751
4000	-331.0256	-192.2394	-138.7861	58950.45	0.172633	3037.284	0.0001134786	0.99477	0.998658	1.00133	1.00524	0.1721111	2970.044	2268.22	2331.788	2446.532	2535.473	2169.187	2398.849	2348.874	2313.287	2397.76
4010	-329.9233	-192.2383	-137.6849	738335.7	0.1651538	2986.076	0.0002367389	0.998521	0.999622	1.00038	1.00148	0.1709821	2968.942	2272.881	2305.168	2468.602	2501.208	2295.81	2398.383	2352.384	2266.807	2408.081
4020	-324.8161	-192.2396	-132.5765	368334.9	0.1672355	2999.447	0.0002107121	0.997906	0.999464	1.00053	1.0021	0.1665406	2950.251	2246.693	2319.292	2434.61	2528.121	2133.388	2403.229	2315.178	2290.907	2406.162
4030	-327.2782	-192.2394	-135.0388	796955.5	0.1632351	3007.611	0.0001711066	0.998577	0.999636	1.00036	1.00142	0.1618639	2973.435	2236.984	2331.287	2427.02	2527.482	2175.939	2397.514	2278.384	2324.657	2385.145
4040	-327.866	-192.2394	-135.6266	603486.6	0.1553122	2994.312	0.0002519175	0.998364	0.999582	1.00042	1.00164	0.1614709	2969.329	2233.624	2344.814	2430.695	2512.712	2154.713	2392.042	2265.861	2334.854	2398.803
4050	-325.6733	-192.2397	-133.4337	467300.6	0.172161	3013.529	0.0005630072	0.998141	0.999524	1.00047	1.00186	0.1802099	2957.173	2255.845	2273.021	2433.897	2544.942	2184.989	2409.274	2291.137	2283.162	2387.274
4060	-324.8363	-192.2394	-132.5969	124074.5	0.1687853	3041.325	0.0003322549	0.996394	0.999076	1.00092	1.00361	0.1713309	2974.89	2267.27	2327.78	2448.422	2529.446	2181.924	2392.915	2369.837	2275.084	2421.292
4070	-333.8096	-192.2394	-141.5702	198854.4	0.1628374	3080.164	0.000178885	0.997151	0.999271	1.00073	1.00285	0.1651268	2961.78	2260.331	2284.674	2466.803	2500.533	2157.726	2390.854	2342.723	2339.761	2395.408
4080	-329.4488	-192.4969	-136.9518	262721.4	0.1658397	3068.58	0.0001953117	0.997521	0.999366	1.00063	1.00248	0.1674709	2976.621	2250.898	2328.53	2458.221	2527.28	2188.71	2397.35	2310.479	2309.511	2381.833
4090	-330.9903	-192.2394	-138.7509	60319.57	0.1748359	3058.355	0.0004382144	0.994829	0.998673	1.00132	1.00518	0.1705904	2978.9	2219.716	2339.947	2469.87	2520.582	2291.137	2398.052	2319.118	2323.698	2420.16
4100	-326.982	-192.2394	-134.7426	639515.1	0.1821934	3046.366	0.0003325399	0.998411	0.999594	1.00041	1.00159	0.1844364	2970.831	2242.792	2304.839	2436.877	2513.775	2323.161	2407.426	2344.673	2286.518	2395.127
4110	-329.5362	-192.2394	-137.2967	258715.1	0.1762467	3054.152	0.0001899952	0.997502	0.999361	1.00064	1.0025	0.1747702	2974.038	2215.372	2326.423	2447.802	2543.032	2314.959	2390.151	2361.073	2272.099	2385.043
4120	-327.649	-192.2394	-135.4095	150786.7	0.164202	3056.786	0.0002469735	0.996728	0.999162	1.00083	1.00328	0.1714332	2957.904	2213.366	2289.314	2470.396	2522.716	2270.847	2397.905	2281.306	2301.265	2406.394
4130	-327.5928	-192.2394	-135.3533	512970.1	0.1802308	3086.055	0.0003106572	0.998226	0.999546	1.00045	1.00178	0.1781821	2959.081	2257.03	2324.408	2474.908	2521.131	2168.972	2401.111	2320.452	2295.371	2409.77
4140	-333.1959	-192.2394	-140.9565	959356.9	0.1633444	3073.343	0.000159481	0.998703	0.999668	1.00033	1.0013	0.160211	2967.908	2246.775	2333.04	2465.135	2505.353	2155.889	2394.819	2340.281	2345.349	2381.008
4150	-328.1533	-192.2394	-135.9139	762297.2	0.1513731	3098.4	0.0001779227	0.998545	0.999628	1.00037	1.00146	0.1546213	2966.076	2265.658	2297.62	2426.538	2542.149	2166.906	2402.463	2332.078	2282.649	2393.445
4160	-330.1156	-192.2394	-137.8762	61466.96	0.1515221	3072.391	0.0001769976	0.994878	0.998686	1.0013	1.00513	0.1502011	2951.236	2227.732	2264.054	2472.465	2519.575	2312.369	2408.035	2333.796	2333.328	2386.868
4170	-330.8774	-192.2394	-138.6379	123305.2	0.1598263	3074.862	0.0001854969	0.996382	0.999073	1.00092	1.00362	0.1618442	2972.363	2250.002	2309.624	2458.273	2534.893	2170.916	2397.32	2332.669	2340.452	2394.831
4180	-327.9047	-192.2394	-135.6652	96117.94	0.1680514	3059.387	0.0001234077	0.995903	0.99895	1.00104	1.0041	0.1672531	2960.023	2255.507	2281.803	2444.794	2534.542	2164.365	2408.633	2352.061	2336.97	2418.492
4190	-328.6554	-192.2394	-136.416	43450.32	0.1732352	3009.736	0.0004483127	0.993909	0.998436	1.00155	1.0061	0.1671752	2977.816	2248.921	2329.224	2441.17	2500.925	2324.823	2395.902	2352.17	2332.093	2386.123
4200	-322.7321	-192.2393	-130.4928	821437.4	0.1633342	3047.176	0.0003973465	0.998598	0.999641	1.00036	1.0014	0.1615862	2964.82	2252.435	2331.101	2473.002	2511.633	2144.959	2408.886	2266.932	2252.583	2383.342
4210	-327.9586	-192.2394	-135.7192	617262.2	0.1612481	3062.566	0.0001161355	0.998383	0.999586	1.00041	1.00162	0.1594973	2961.202	2272.797	2264.041	2435.127	2531.517	2202.362	2405.67	2318.448	2280.77	2375.405
4220	-325.0148	-192.2398	-132.775	455790.5	0.1557264	3023.227	0.0002460578	0.998118	0.999518	1.00048	1.00188	0.1596828	2963.555	2213.141	2320.119	2433.734	2539.089	2312.585	2397.1	2297.483	2258.175	2398.106
4230	-337.3977	-192.2394	-145.1583	408924.2	0.1646774	3045.751	0.0003450373	0.998013	0.999492	1.00051	1.00199	0.1645825	2955.532	2270.937	2289.872	2470.014	2523.953	2217.618	2407.493	2336.31	2311.854	2404.002
4240	-321.3686	-192.2394	-129.1292	767014.3	0.1546855	2985.891	0.0001792845	0.998549	0.999629	1.00037	1.00145	0.1497349	2955.32	2244.795	2305.629	2425.807	2511.266	2157.522	2402.667	2362.813	2303.547	2418.652
4250	-330.9299	-192.2394	-138.6904	175909.8	0.1573417	3068.624	0.0001767222	0.996971	0.999224	1.00077	1.00303	0.158583	2967.487	2251.25	2258.253	2468.357	2527.861	2166.328	2405.217	2332.234	2286.825	2389.243
4260	-328.084	-192.2394	-135.8445	900823.8	0.1532688	3000.383	0.0001823404	0.998661	0.999658	1.00034	1.00134	0.1530518	2965.662	2235.698	2331.917	2451.064	2519.077	2171.371	2405.377	2255.861	2307.409	2383.036
4270	-324.967	-192.301	-132.666	877446.2	0.1462668	3078.113	0.0003422565	0.998643	0.999653	1.00035	1.00136	0.1470303	2965.169	2249.575	2316.309	2436.62	2503.862	2283.353	2396.103	2348.788	2286.904	2379.987
4280	-332.5756	-192.2394	-140.3362	108513	0.1351153	3055.572	0.0002229995	0.996144	0.999012	1.00098	1.00386	0.1386138	2966.866	2216.158	2304.098	2464.7	2549.686	2134.114	2391.904	2292.109	2251.827	2391.434
4290	-334.7796	-192.2394	-142.5402	855237	0.1367309	3042.264	0.0002755899	0.998626	0.999649	1.00035	1.00137	0.1388788	2967.133	2251.493	2333.466	2458.956	2515.069	2177.039	2406.069	2309.179	2302.03	2402.279
4300	-331.0731	-192.2394	-138.8337	624082.7	0.1351175	3000.074	0.0003864608	0.998391	0.999589	1.00041	1.00161	0.1309719	2969.233	2252.192	2257.762	2433.55	2545.121	2146.707	2409.795	2282.691	2256.639	2406.687
4310	-335.7956	-192.2394	-143.5562	625438.6	0.1417801	3071.503	0.0002363194	0.998393	0.999589	1.00041	1.00161	0.1461293	2969.432	2219.605	2322.419	2473.232	2529.276	2134.389	2393.045	2361.013	2324.209	2375.962
4320	-330.0168	-192.2394	-137.7774	495592.3	0.1511178	3051.004	0.0003408193	0.998195	0.999538	1.00046	1.00181	0.1496339	2969.934	2253.002	2347.521	2454.755	2544.449	2172.107	2408.572	2347.261	2306.706	2384.455
4330	-330.1467	-192.2394	-137.9073	20242.79	0.1492557	3094.601	0.0003427298	0.99108	0.997704	1.00227	1.00895	0.1540837	2955.483	2257.054	2319.896	2459.223	2534.14	2236.297	2390.79	2335.693	2294.883	2405.873
4340	-332.0867	-192.2394	-139.8473	15410.44	0.1496545	3054.414	0.0002030052	0.989779	0.997366	1.0026	1.01026	0.1476423	2977.883	2218.813	2311.818	2434.997	2510.341	2265.328	2398.012	2284.595	2329.833	2418.757
4350	-335.7577	-192.2394	-143.5182	597251	0.1497073	3062.789	0.0001985358	0.998356	0.999579	1.00042	1.00165	0.1450731	2974.315	2217.91	2345.085	2425.75	2514.025	2273.714	2395.396	2318.786	2271.644	2403.141
4360	-331.7268	-192.2394	-139.4874	210504.3	0.1485355	3046.473	0.0001926668	0.997231	0.999291	1.00071	1.00277	0.1457311	2966.757	2231.711	2285.309	2467.447	2513.075	2157.149	2391.856	2358.443	2273.319	2402.943
4370	-322.6713	-192.2394	-130.4319	782174.6	0.1353655	2988.855	0.0002284205	0.998563	0.999633	1.00037	1.00144	0.1302394	2960.055	2245.846	2315.536	2430.814	2513.258	2324.361	2405.398	2357.596	2343.597	2386.775
4380	-327.5344	-192.2394	-135.295	163076.6	0.1270511	2993.38	0.0002738676	0.996854	0.999194	1.0008	1.00315	0.1281396	2954.661	2254.279	2290.309	2450.187	2548.797	2244.526	2404.208	2296.035	2344.445	2392.949
4390	-332.69	-192.2394	-140.4506	407018.4	0.1256644	3085.136	0.0001182111	0.998008	0.99949	1.00051	1.00199	0.1262564	2962.49	2225.345	2330.806	2447.618	2527.359	2127.629	2397.713	2271.551	2299.015	2382.378
4400	-333.7509	-192.2394	-141.5114	901309.2	0.1240062	3076.817	0.0002191057	0.998661	0.999658	1.00034	1.00134	0.1235196	2979.724	2256.574	2263.614	2441.276	2507.632	2167.458	2395.917	2251.831	2334.309	2394.079
4410	-331.1474	-192.2394	-138.908	286116.3	0.1165219	3045.824	0.0001557645	0.997625	0.999392	1.00061	1.00238	0.1166371	2977.277	2230.121	2303.848	2434.043	2503.168	2183.407	2400.096	2304.168	2274.226	2381.065
4420	-328.8986	-192.2394	-136.6591	665609.1	0.1188116	3057.629	0.0002999397	0.998442	0.999602	1.0004	1.00156	0.1229163	2971.448	2225.675	2326.697	2459.241	2549.878	2250.638	2398.772	2323.493	2302.386	2395.364
4430	-326.4635	-192.2394	-134.224	296162	0.1203149	2992.864	0.0003894498	0.997665	0.999402	1.0006	1.00234	0.119876	2951.549	2249.482	2304.393	2432.855	2502.928	2184.856	2392.478	2365.644	2283.309	2388.712
4440	-329.1539	-192.2394	-136.9145	609100	0.1189837	3088.077	0.0001967571	0.998372	0.999584	1.00042	1.00163	0.1194919	2950.836	2238.639	2348.304	2466.257	2528.316	2126.157	2405.171	2367.52	2257.197	2412.687
