Iteration	Replicate_ID	Posterior	Likelihood	Prior	alpha_morpho	extinction_rate	origin_time	psi	rates_morpho[1]	rates_morpho[2]	rates_morpho[3]	rates_morpho[4]	speciation_rate	t[1]	t[2]	t[3]	t[4]	t[5]	t[6]	t[7]	t[8]	t[9]	t[10]
1815	1	-330.6855	-192.2394	-138.4461	766775	0.05445915	3002.637	0.0004763333	0.998549	0.999629	1.00037	1.00145	0.05667949	2966.784	2233.528	2337.232	2428.024	2536.153	2305.473	2397.533	2367.689	2329.988	2396.95
1816	0	-338.4384	-192.2394	-146.1989	500773.4	0.07201277	3095.975	0.0003815599	0.998204	0.999541	1.00046	1.0018	0.06826043	2960.398	2218.539	2308.505	2460.727	2519.95	2130.849	2401.274	2338.437	2322.121	2380.853
1817	1	-328.9016	-192.2394	-136.6622	29997.46	0.05331889	3020.071	0.0003187218	0.992671	0.998116	1.00186	1.00735	0.05192165	2971.566	2251.988	2337.621	2442.625	2507.351	2131.794	2407.024	2267.185	2265.412	2408.506
1818	0	-334.5609	-192.2394	-142.3214	166627.1	0.07030584	3073.69	0.0003100873	0.996888	0.999203	1.00079	1.00312	0.07162902	2975.734	2213.09	2326.136	2443.713	2539.042	2313.917	2390.885	2325.437	2337.498	2418.43
1819	1	-322.855	-192.2394	-130.6155	292441.3	0.05175725	2999.655	0.0003578128	0.99765	0.999399	1.0006	1.00235	0.04699087	2965.603	2241.173	2269.531	2449.245	2535.765	2145.848	2395.949	2362.003	2349.512	2413.263
1820	0	-326.2249	-192.2394	-133.9854	487652.9	0.07049643	3028.11	0.0004315856	0.99818	0.999534	1.00046	1.00182	0.07030627	2972.427	2247.354	2299.192	2471.666	2522.728	2199.627	2402.851	2361.857	2313.956	2388.589
1821	1	-326.6551	-192.2408	-134.4142	327368.2	0.0469263	3017.04	0.0001262863	0.997779	0.999432	1.00057	1.00222	0.04714308	2968.399	2250.065	2286.1	2430.098	2541.363	2131.295	2393.889	2309.068	2312.073	2378.548
1822	0	-321.1881	-192.2394	-128.9486	404355.7	0.06513813	3027.09	0.0005873686	0.998002	0.999489	1.00051	1.002	0.07034325	2955.676	2265.238	2259.221	2458.939	2515.761	2208.606	2404.603	2334.149	2262.794	2410.095
1823	1	-326.3409	-192.2394	-134.1015	673626	0.05079094	2980.956	0.0005909034	0.998452	0.999604	1.0004	1.00155	0.05130116	2979.739	2256.323	2326.673	2442.946	2547.164	2141.106	2400.783	2356.793	2327.839	2375.167
1824	0	-322.4172	-192.2394	-130.1778	683297	0.07069036	2995.745	0.0003654771	0.998463	0.999607	1.00039	1.00154	0.06423849	2959.56	2237.975	2349.879	2427.742	2512.102	2296.479	2390.244	2331.713	2255.306	2399.21
1825	1	-328.6747	-192.2394	-136.4352	107305.7	0.04867115	3022.067	0.0006113836	0.996122	0.999006	1.00099	1.00388	0.05263997	2955.757	2249.811	2334.124	2425.604	2535.769	2214.713	2405.754	2357.063	2265.068	2408.611
1826	0	-328.932	-192.2394	-136.6925	36815.89	0.07414025	3013.677	0.0004659188	0.993383	0.9983	1.00168	1.00663	0.06822012	2961.348	2225.362	2299.397	2443.745	2505.272	2163.945	2397.034	2312.469	2329.516	2395.414
1827	1	-315.9232	-192.2915	-123.6317	812310.8	0.05149689	2989.091	0.0004773389	0.99859	0.999639	1.00036	1.00141	0.04746241	2973.318	2267.72	2273.266	2434.86	2540.755	2214.36	2390.452	2298.272	2281.013	2386.61
1828	0	-324.9798	-192.2475	-132.7322	175946.1	0.07337215	3002.473	0.0004735652	0.996971	0.999224	1.00077	1.00303	0.07489164	2963.799	2241.437	2335.541	2468.124	2504.392	2210.349	2407.878	2345.165	2342.959	2384.622
1829	1	-323.5592	-192.2394	-131.3198	921995.4	0.05207463	3067.757	0.0004370172	0.998677	0.999662	1.00034	1.00132	0.04930334	2954.505	2250.108	2304.71	2455.577	2519.969	2155.708	2402.539	2359.029	2312.182	2417.828
1830	0	-333.7145	-192.2394	-141.4751	196125.2	0.07489381	3023.086	0.000202463	0.997131	0.999265	1.00073	1.00287	0.074118	2954.259	2248.819	2322.628	2440.301	2537.36	2149.001	2392.957	2339.782	2340.577	2377.264
1831	1	-333.7959	-192.2394	-141.5564	183176.6	0.05056337	3052.977	0.0003621002	0.997032	0.99924	1.00076	1.00297	0.05050434	2974.778	2212.806	2288.552	2467.109	2512.599	2177.419	2398.886	2367.081	2308.928	2393.657
1832	0	-337.5026	-192.2394	-145.2632	511686	0.07946486	3007.173	8.455314e-05	0.998224	0.999546	1.00045	1.00178	0.07690359	2952.594	2227.474	2315.876	2452.701	2538.726	2268.522	2390.364	2354.366	2339.756	2399.464
1833	1	-331.5658	-192.2394	-139.3264	224099.1	0.05484564	2980.271	0.0002075777	0.997316	0.999313	1.00068	1.00269	0.05426481	2961.717	2268.694	2267.764	2433.141	2507.563	2143.023	2396.856	2334.089	2252.828	2407.366
1834	0	-335.7179	-192.2394	-143.4785	283096.6	0.07696916	3036.238	0.0002260529	0.997612	0.999389	1.00061	1.00239	0.0721995	2971.22	2213.446	2303.934	2466.502	2517.87	2299.763	2405.729	2320.498	2260.807	2413.878
1835	1	-320.3609	-192.2394	-128.1214	351583.7	0.05824149	3009.447	0.0006446337	0.997857	0.999452	1.00055	1.00214	0.06016765	2950.097	2214.812	2346.787	2455.868	2548.114	2280.116	2400.648	2341.747	2329.03	2409.947
1836	0	-333.4407	-192.2394	-141.2013	100623.3	0.0719004	3033.683	0.0002098593	0.995996	0.998974	1.00102	1.00401	0.07467767	2952.798	2257.269	2303.048	2428.606	2541.116	2126.467	2398.841	2328.037	2325.873	2421.582
1837	1	-325.4345	-192.2396	-133.1949	422182	0.05277979	3033.934	0.0005993448	0.998044	0.9995	1.0005	1.00196	0.05594437	2966.514	2264.983	2273.25	2472.359	2526.614	2134.517	2401.353	2324.689	2254.902	2387.859
1838	0	-332.4748	-192.2394	-140.2354	672953.8	0.07436113	3080.905	0.0003396656	0.998451	0.999604	1.0004	1.00155	0.0762246	2962.709	2267.027	2256.479	2447.006	2533.136	2138.355	2390.555	2357.759	2317.464	2381.508
1839	1	-328.7752	-192.2394	-136.5358	786673.3	0.05502309	3005.105	0.0006462135	0.998567	0.999634	1.00037	1.00143	0.05532462	2974.573	2263.3	2317.592	2430.522	2501.112	2212.018	2398.582	2287.877	2260.42	2400.694
1840	0	-326.5288	-192.2398	-134.2891	13947.95	0.07931732	3008.302	0.0003650833	0.989258	0.997231	1.00273	1.01078	0.07741989	2976.356	2266.332	2341.746	2468.559	2548.827	2200.184	2406.566	2262.178	2265.154	2388.257
1841	1	-332.4752	-192.241	-140.2342	124623.4	0.05953984	3000.059	0.0005124486	0.996402	0.999078	1.00092	1.0036	0.05765887	2961.715	2215.774	2276.793	2429.109	2517.251	2261.814	2403.961	2332.656	2300.518	2388.892
1842	0	-324.6068	-192.2394	-132.3673	195002.8	0.07916263	3035.15	0.0003405667	0.997123	0.999263	1.00073	1.00288	0.07957311	2962.223	2269.224	2302.414	2454.976	2546.805	2125.852	2390.889	2309.911	2337.401	2421.613
1843	1	-330.6977	-192.2394	-138.4582	165085.7	0.05928027	3061.519	0.0003450568	0.996873	0.999199	1.0008	1.00313	0.06025196	2963.648	2240.985	2277.316	2460.989	2507.854	2308.078	2400.402	2345.348	2345.861	2398.35
1844	0	-332.0055	-192.2395	-139.766	688147.2	0.07757668	2988.958	0.0005923902	0.998468	0.999608	1.00039	1.00153	0.07602758	2972.294	2226.339	2255.752	2468.244	2549.824	2320.685	2401.427	2290.256	2253.162	2400.567
1845	1	-330.8848	-192.2393	-138.6455	548214.6	0.06272018	3094.807	0.0003930636	0.998284	0.999561	1.00044	1.00172	0.06272319	2959.562	2225.301	2299.043	2432.705	2518.587	2316.043	2400.596	2320.994	2315.753	2420.342
1846	0	-327.4898	-192.2394	-135.2504	93275.18	0.08094236	3047.837	0.0002193631	0.995841	0.998934	1.00106	1.00417	0.08054587	2970.411	2232.913	2289.039	2455.747	2538.685	2148.442	2394.992	2352.532	2300.181	2411.1
1847	1	-326.0949	-192.2394	-133.8554	475609.8	0.05982022	3054.588	0.0003243444	0.998157	0.999529	1.00047	1.00184	0.06171183	2965.382	2259.037	2335.89	2466.028	2549.093	2214.702	2403.068	2325.161	2322.01	2409.211
1848	0	-319.9972	-192.3388	-127.6583	227982.9	0.08150706	3091.447	0.0004545115	0.997339	0.999319	1.00068	1.00266	0.08168105	2967.865	2217.668	2271.187	2440.399	2512.964	2129.407	2394.773	2276.927	2264.215	2419.668
1849	1	-330.4247	-192.2394	-138.1853	228421.4	0.06445618	3099.276	0.0002064393	0.997342	0.999319	1.00068	1.00266	0.06329115	2973.587	2259.838	2286.271	2461.045	2537.827	2136.238	2406.699	2252.164	2296.38	2389.377
1850	0	-330.8032	-192.2394	-138.5638	648511.9	0.08064248	3064.915	0.0004497147	0.998422	0.999596	1.0004	1.00158	0.07694283	2963.939	2225.334	2336.079	2429.524	2524.784	2303.535	2406.582	2273.348	2340.416	2422.947
1851	1	-328.097	-192.2394	-135.8576	260799.3	0.05758211	2982.907	0.0004202907	0.997512	0.999363	1.00063	1.00249	0.05999494	2962.194	2256.285	2328.828	2427.063	2547.803	2187.695	2398.831	2313.801	2329.31	2387.171
1852	0	-326.843	-192.2394	-134.6036	747996.1	0.08078916	3012.616	0.0003500087	0.998531	0.999624	1.00038	1.00147	0.08018458	2970.306	2219.383	2340.591	2447.173	2541.197	2324.674	2403.85	2363.194	2263.212	2393.194
1853	1	-324.8613	-192.2394	-132.6218	238599.6	0.06424217	2998.053	0.0003896114	0.997399	0.999334	1.00066	1.0026	0.06078212	2970.214	2273.903	2268.938	2449.906	2521	2143.882	2393.411	2321.032	2333.945	2399.078
1854	0	-338.6642	-192.2394	-146.4247	333242.9	0.08132847	3060.238	0.000216206	0.997799	0.999437	1.00056	1.0022	0.08490683	2964.491	2239.773	2299.843	2438.409	2534.289	2128.469	2390.201	2347	2254.942	2419.882
1855	1	-328.1474	-192.2394	-135.908	737286.6	0.06763069	3029.202	0.0005583392	0.99852	0.999622	1.00038	1.00148	0.0672792	2950.227	2271.134	2330.772	2453.441	2538.146	2128.832	2401.702	2262.866	2254.475	2421.206
1856	0	-338.0772	-192.2394	-145.8378	719128.1	0.07919621	3028.997	0.0001761715	0.998501	0.999617	1.00038	1.0015	0.08180828	2959.726	2218.913	2296.519	2453.258	2536.268	2161.608	2405.017	2312.69	2298.84	2416.782
1857	1	-328.0118	-192.2394	-135.7724	57828.52	0.07188515	3024.567	0.0006440108	0.994719	0.998645	1.00135	1.00529	0.07157956	2961.21	2263.714	2295.062	2463.673	2532.979	2149.822	2395.177	2357.167	2278.156	2402.516
1858	0	-323.9603	-192.2394	-131.7208	263950.4	0.07701122	2983.207	0.0003087779	0.997527	0.999367	1.00063	1.00248	0.07681209	2950.473	2213.581	2348.676	2427.247	2535.089	2130.726	2408.964	2352.324	2312.575	2378.019
1859	1	-334.9139	-192.2394	-142.6745	837959.1	0.06924276	3084.304	0.0003342642	0.998612	0.999645	1.00035	1.00139	0.06708445	2953.374	2247.374	2263.145	2448.965	2522.643	2202.613	2407.772	2341.263	2276.88	2395.399
1860	0	-325.4357	-192.2394	-133.1963	698514.7	0.07297577	3032.33	0.0002364859	0.99848	0.999611	1.00039	1.00152	0.06882343	2953.561	2211.49	2334.172	2440.009	2522.744	2324.066	2409.494	2357.277	2341.622	2424.726
1861	1	-335.0435	-192.7448	-142.2987	192251.4	0.06879886	3003.676	0.0001514403	0.997102	0.999258	1.00074	1.0029	0.07061134	2950.257	2248.192	2299.294	2466.198	2546.186	2292.116	2399.582	2351.604	2290.156	2418.242
1862	0	-334.5068	-192.2394	-142.2673	600574.5	0.06675629	3007.964	0.0003750634	0.99836	0.999581	1.00042	1.00164	0.06485992	2966.726	2261.207	2319.635	2454.79	2528.337	2174.84	2401.318	2279.089	2298.054	2391.764
1863	1	-327.2722	-192.2394	-135.0328	415652.5	0.06575629	2989.465	0.0004505688	0.998029	0.999496	1.0005	1.00197	0.06605604	2958.111	2236.619	2337.829	2464.626	2510.441	2308.075	2396.457	2318.826	2313.846	2401.226
1864	0	-330.9492	-192.2394	-138.7097	860669.7	0.06668584	3015.274	0.0003717528	0.99863	0.99965	1.00035	1.00137	0.06170302	2966.689	2242.89	2264.922	2457.48	2513.783	2306.114	2392.534	2350.972	2339.631	2421.463
1865	1	-324.5862	-192.3328	-132.2534	959321.6	0.05984622	2996.842	0.0004112495	0.998703	0.999668	1.00033	1.0013	0.06220088	2961.317	2273.708	2338.697	2459.814	2545.309	2309.046	2402.905	2349.758	2343.555	2406.13
1866	0	-328.5773	-192.2394	-136.3378	568937.6	0.05200286	3008.241	0.0006274763	0.998315	0.999569	1.00043	1.00169	0.05679634	2969.347	2233.856	2303.117	2448.361	2521.575	2192.528	2396.031	2279.669	2299.625	2397.73
1867	1	-325.4546	-192.2394	-133.2151	494037.3	0.06521943	3032.076	0.0004684079	0.998192	0.999538	1.00046	1.00181	0.06458826	2953.605	2222.659	2302.542	2429.304	2534.274	2253.928	2393.394	2314.429	2318.132	2408.17
1868	0	-326.0131	-192.2509	-133.7622	414805.9	0.05203777	3071.296	0.0002362693	0.998027	0.999495	1.0005	1.00197	0.04969223	2977.116	2254.286	2263.842	2456.528	2548.964	2200.428	2403.716	2369.231	2344.348	2417.247
1869	1	-318.8514	-192.2321	-126.6193	268279.9	0.0618721	2989.892	0.0008056171	0.997547	0.999372	1.00063	1.00246	0.06443558	2955.302	2234.423	2266.785	2448.82	2511.869	2308.408	2403.482	2293.904	2287.517	2378.996
1870	0	-326.3157	-192.2394	-134.0763	846009	0.05372302	3090.79	0.0003223111	0.998618	0.999647	1.00035	1.00138	0.0523623	2963.88	2266.814	2297.848	2456.232	2521.61	2159.041	2391.937	2368.79	2268.205	2382.998
1871	1	-324.3636	-192.2394	-132.1242	814559.5	0.06163589	3042.198	0.0004767502	0.998592	0.99964	1.00036	1.00141	0.06296264	2976.304	2265.413	2326.299	2461.948	2505.193	2321.554	2395.09	2340.627	2327.787	2404.759
1872	0	-323.5823	-192.2394	-131.3429	981963.4	0.05413327	2989.475	0.0003250349	0.998718	0.999672	1.00033	1.00128	0.05135123	2975.081	2228.227	2304.37	2427.634	2513.437	2274.46	2397.756	2362.141	2349.321	2387.901
1873	1	-333.2475	-192.2394	-141.0081	592153.1	0.06823569	3052.909	0.0005200479	0.998349	0.999578	1.00042	1.00165	0.06733407	2958.592	2224.436	2320.538	2431.026	2535.788	2133.702	2408.911	2369.447	2322.819	2389.007
1874	0	-325.1558	-192.2394	-132.9163	708391.9	0.05737475	3065.095	0.0003251036	0.99849	0.999614	1.00039	1.00151	0.06081831	2954.99	2239.648	2314.301	2430.048	2505.365	2207.336	2399.65	2367.497	2310.22	2399.722
1875	1	-335.5264	-192.2394	-143.287	903529.7	0.07279688	3055.869	0.0001642608	0.998663	0.999658	1.00034	1.00134	0.071421	2951.693	2240.52	2316.461	2464.544	2516.933	2210.695	2392.295	2281.416	2275.918	2376.069
1876	0	-329.316	-192.2394	-137.0765	366696.5	0.05819964	2985.865	0.0003459726	0.997902	0.999463	1.00054	1.0021	0.05919809	2978.992	2266.935	2322.79	2450.353	2512.869	2171.832	2405.778	2309.3	2331.649	2408.116
1877	1	-325.8682	-192.2394	-133.6287	196361.9	0.06817984	3064.503	0.0005700076	0.997133	0.999266	1.00073	1.00287	0.06618649	2950.552	2249.677	2304.364	2427.171	2544.772	2164.382	2393.619	2354.966	2278.74	2378.826
1878	0	-331.8212	-192.2394	-139.5818	105809.9	0.05671593	3034.49	0.0004730212	0.996095	0.998999	1.001	1.00391	0.05724775	2957.053	2235.286	2333.495	2461.992	2516.123	2198.635	2404.27	2359.214	2282.545	2422.33
1879	1	-325.1443	-192.2394	-132.9048	242473.5	0.06849327	3086.742	0.0004643135	0.99742	0.999339	1.00066	1.00258	0.07098183	2971.698	2271.798	2305.052	2430.273	2516.103	2190.961	2400.192	2268.792	2347.683	2424.793
1880	0	-329.3592	-192.2394	-137.1198	503452.1	0.05431303	3071.884	0.0003048927	0.998209	0.999542	1.00046	1.00179	0.05491902	2965.872	2215.576	2294.708	2464.356	2520.989	2324.868	2391.979	2329.499	2338.124	2392.552
1881	1	-325.519	-192.2394	-133.2796	97035.21	0.0709392	3063.376	0.0003706937	0.995922	0.998955	1.00104	1.00408	0.07033866	2966.7	2274.675	2271.891	2464.678	2520.459	2163.778	2398.347	2330.578	2293.19	2420.327
1882	0	-324.1682	-192.2446	-131.9236	568228.9	0.05868136	3025.664	0.0006155307	0.998314	0.999569	1.00043	1.00169	0.05692275	2973.635	2236.829	2316.637	2459.751	2541.144	2125.946	2405.19	2345.142	2347.458	2392.62
1883	1	-329.3861	-192.2394	-137.1467	623961.2	0.07427022	3062.063	0.000492447	0.998391	0.999589	1.00041	1.00161	0.0722307	2965.602	2225.967	2293.637	2436.685	2544.012	2277.287	2403.101	2298.111	2294.283	2398.411
1884	0	-334.6871	-192.2394	-142.4477	401425.4	0.05661562	3086.894	0.000124471	0.997994	0.999487	1.00051	1.00201	0.05680291	2956.661	2263.984	2251.188	2438.454	2511.209	2140.396	2406.906	2308.017	2347.458	2402.187
1885	1	-325.0916	-192.2394	-132.8522	956790.9	0.07280942	3088.192	0.000219916	0.998701	0.999668	1.00033	1.0013	0.07236886	2965.897	2241.214	2342.92	2446.08	2522.154	2128.642	2399.909	2365.117	2285.416	2405.925
1886	0	-334.2009	-192.2394	-141.9615	832538.6	0.0606069	3041.162	0.0005243688	0.998607	0.999644	1.00036	1.00139	0.0558677	2960.695	2212.239	2279.762	2443.789	2508.848	2193.208	2405.309	2286.668	2347.743	2403.32
1887	1	-331.5575	-192.2394	-139.3181	725383.2	0.06347535	2994.801	0.0002122588	0.998508	0.999618	1.00038	1.00149	0.06622892	2969.766	2273.065	2295.831	2470.769	2531.069	2142.565	2400.346	2343.701	2269.494	2418.796
1888	0	-334.1164	-192.2394	-141.877	664184.6	0.05881227	3016.132	0.001122395	0.998441	0.999601	1.0004	1.00156	0.05852802	2953.234	2249.895	2260.891	2468.087	2527.561	2189.687	2408.07	2262.464	2270.399	2394.717
1889	1	-326.8526	-192.2394	-134.6131	926477	0.06225586	3098.549	0.0002947193	0.99868	0.999662	1.00034	1.00132	0.06367564	2964.348	2246.75	2322.6	2460.366	2503.418	2209.839	2408.208	2327.136	2343.787	2398.853
1890	0	-324.8797	-192.2557	-132.6239	89872.28	0.0637372	3011.224	0.0003184142	0.995763	0.998914	1.00108	1.00424	0.06190335	2968.921	2263.265	2329.889	2470.241	2525.052	2182.417	2396.679	2263.608	2321.087	2401.94
1891	1	-319.1689	-192.2393	-126.9296	200462.7	0.05949435	2993.597	0.0004604453	0.997162	0.999273	1.00072	1.00284	0.05847023	2978.617	2266.524	2347.55	2438.704	2528.999	2156.045	2390.212	2251.91	2267.204	2402.594
1892	0	-331.6407	-192.2444	-139.3964	798158.1	0.06716341	2984.244	0.0003489863	0.998578	0.999636	1.00036	1.00142	0.06553117	2971.52	2266.324	2330.438	2458.75	2517.228	2143.176	2399.428	2263.056	2347.767	2386.772
1893	1	-322.4584	-192.2394	-130.219	172534.2	0.06110094	2980.545	0.0005054293	0.996941	0.999217	1.00078	1.00306	0.05872371	2978.799	2241.293	2316.653	2469.124	2527.356	2303.574	2392.024	2339.96	2337.999	2382.666
1894	0	-326.6237	-192.2394	-134.3843	952859.4	0.06520806	3001.576	0.0009907553	0.998698	0.999667	1.00033	1.0013	0.06582668	2963.503	2239.096	2261.812	2459.197	2529.639	2216.247	2403.291	2290.575	2274.373	2404.616
1895	1	-329.0635	-192.2394	-136.8241	198760.3	0.05885805	3049.008	0.0002466646	0.99715	0.99927	1.00073	1.00285	0.05965281	2971.297	2255.428	2261.559	2446.476	2509.456	2159.153	2391.67	2347.339	2295.25	2398.06
1896	0	-335.2819	-192.2394	-143.0425	442165	0.07253424	3080.393	0.0003129846	0.998089	0.999511	1.00049	1.00191	0.06741702	2969.359	2226.93	2308.667	2461.23	2535.528	2134.567	2409.69	2322.983	2290.208	2383.926
1897	1	-330.6903	-192.2394	-138.4508	469122.4	0.05550899	3058.151	0.0004473149	0.998145	0.999525	1.00047	1.00186	0.05817554	2956.94	2268.198	2293.746	2435.668	2537.953	2184.623	2405.765	2321.4	2263.296	2403.499
1898	0	-333.6229	-192.2394	-141.3834	429182.9	0.06186468	3098.744	0.0002584737	0.99806	0.999504	1.00049	1.00194	0.06785617	2973.234	2263.648	2255.343	2444.536	2541.406	2169.732	2409.183	2320.1	2275.795	2383.746
1899	1	-324.9029	-192.2394	-132.6635	214251.3	0.05628374	3047.096	0.0003311244	0.997255	0.999297	1.0007	1.00275	0.05506201	2963.41	2273.03	2308.943	2471.642	2518.227	2159.527	2398.705	2327.837	2320.894	2420.438
1900	0	-336.8851	-192.2394	-144.6457	601798.1	0.06619362	3010.907	0.0002756711	0.998362	0.999581	1.00042	1.00164	0.06753186	2979.604	2274.459	2318.686	2468.951	2543.225	2252.791	2407.087	2351.915	2280.895	2400.108
1901	1	-335.3312	-192.2394	-143.0918	465293.9	0.05730679	3057.608	0.000254365	0.998137	0.999523	1.00048	1.00186	0.06041893	2971.264	2241.65	2349.466	2455.879	2547.751	2303.221	2405.546	2324.769	2348.105	2415.599
1902	0	-319.5791	-192.029	-127.5501	387916.7	0.06448395	3010.088	0.0005324596	0.99796	0.999478	1.00052	1.00204	0.06273638	2974.994	2231.351	2280.581	2463.945	2531.899	2233.959	2392.913	2369.887	2305.658	2384.784
1903	1	-331.2202	-192.2394	-138.9808	991079.3	0.05221901	3064.397	0.0004395945	0.998723	0.999674	1.00033	1.00128	0.05439766	2978.574	2216.181	2255.56	2464.896	2543.082	2233.836	2404.983	2300.24	2347.777	2423.651
1904	0	-326.9417	-192.2394	-134.7022	696929.6	0.0576172	3022.349	0.0002728891	0.998478	0.999611	1.00039	1.00152	0.06249395	2971.601	2210.745	2340.436	2431.336	2514.832	2287.244	2408.947	2291.12	2340.415	2376.886
1905	1	-335.3276	-192.2394	-143.0882	365448.5	0.05585124	3049.923	0.0002290526	0.997898	0.999462	1.00054	1.0021	0.05398336	2959.724	2246.305	2328.431	2469.431	2534.03	2138.736	2402.105	2286.307	2339.26	2407.071
1906	0	-329.5348	-192.2394	-137.2954	547700.9	0.05794072	3091.1	0.0005851861	0.998283	0.999561	1.00044	1.00172	0.05460123	2961.425	2215.836	2346.348	2456.468	2503.154	2133.113	2394.257	2284.904	2310.672	2375.147
1907	1	-325.2612	-192.2394	-133.0217	491263.6	0.05429102	3083.384	0.0002869898	0.998187	0.999536	1.00046	1.00181	0.05403918	2957.283	2219.855	2304.941	2452.119	2516.657	2140.57	2405.178	2280.141	2294.812	2404.279
1908	0	-336.7914	-192.2394	-144.552	921627.6	0.05701877	3033.203	0.0002123	0.998676	0.999662	1.00034	1.00132	0.05855299	2977.677	2220.977	2276.901	2466.942	2501.255	2131.608	2401.33	2328.364	2287.727	2386.661
1909	1	-323.7851	-192.2394	-131.5456	248026.1	0.05477417	3043.073	0.0004742493	0.997449	0.999347	1.00065	1.00255	0.05756795	2962.193	2223.044	2334.117	2461.003	2540.776	2323.563	2395.952	2349.032	2308.103	2391.188
1910	0	-325.8284	-192.2394	-133.589	790133.7	0.05598942	3000.741	0.0002746519	0.99857	0.999634	1.00036	1.00143	0.05756185	2970.103	2243.359	2291.457	2443.751	2508.061	2132.72	2406.816	2312.104	2330.805	2385.239
1911	1	-326.2354	-192.2394	-133.9959	144046.4	0.05406302	2997.533	0.000398618	0.996653	0.999143	1.00085	1.00335	0.05231951	2959.678	2228.818	2305.185	2451.8	2518.095	2276.984	2402.801	2307.586	2261.081	2376.49
1912	0	-332.3349	-192.2394	-140.0954	338181.3	0.05366159	2999.011	0.0002787109	0.997815	0.999441	1.00056	1.00219	0.05611945	2952.527	2269.019	2341.395	2425.675	2535.91	2182.994	2407.735	2294.441	2331.219	2380.048
1913	1	-326.0765	-192.2394	-133.8371	599520.1	0.0510358	3024.991	0.0003258024	0.998359	0.99958	1.00042	1.00164	0.05126934	2963.995	2272.796	2285.443	2443.863	2500.945	2128.112	2393.622	2358.44	2341.216	2393.375
